Subject,Age,Sex,World,VE_sequence,NovelFamiliar,LearningType,NS,ArousalPre,MoodPre,ArousalPost,MoodPost,TimeRaw,TimeRawTrimmed,TimeTrimmed,IdleTime,PathLength_Y,PathLength,AreaCovered,RoamingEntropy,MinimumPolygon,ObjectsVisited,ObjectsVisited20,ObjectVisits,ObjectVisits20,ObjectRevisits,Revisiting,Sinuosity,FractalDimension,numTurningPointsFlight160,numTurningPointsFlight180,numTurningPointsRaw160,numTurningPointsRaw180,AreaEfficiency,ObjectEfficiency,StepLengthCoeffVar,LagStepsPercent
769,14.0,female,Pink,PinkPink,familiar,deep,15.0,5.0,8.0,5.0,8.0,1994,1853,1395,499,69.1999999999999,444.7396506463282,25.0,0.47733884976296603,4774.925608777777,11.0,12.0,17.0,32.0,6.0,41.701075268817206,0.4893373577243358,1.0282753159646083,4,2,0,0,0.0562126627649866,0.0247335716165941,0.3184576904466054,0.0
770,30.0,female,Green,GreenPink,novel,deep,20.0,4.0,7.0,4.0,7.0,2795,2445,1314,45,110.99999999999999,656.3736837910972,48.0,0.6382370608943979,13995.80559679111,14.0,16.0,18.0,22.0,4.0,8.177321156773212,0.2117703100583326,1.004978888690374,0,0,0,0,0.07312907446678936,0.021329313386146898,0.34922399956098704,0.0
771,12.0,male,Green,GreenGreen,familiar,deep,13.0,5.0,8.0,5.0,8.0,3156,2509,1194,249,253.29999999999998,496.0939275140786,34.0,0.5344957741340126,9838.134234055555,12.0,14.0,17.0,23.0,5.0,21.721943048576215,0.5251950040429324,1.0384394315217063,0,0,1,1,0.0685354085472758,0.024188967722567928,0.3361769205649569,0.0
772,9.0,female,Pink,PinkPink,familiar,deep,14.0,5.0,7.0,7.0,5.0,2267,2111,1398,369,101.49999999999991,472.84350904196253,35.0,0.5263346978994582,6987.6708402488875,12.0,14.0,16.0,20.0,4.0,24.047210300429185,0.480514048155292,1.0319253433747528,3,0,3,2,0.07402026110269375,0.025378375235209284,0.4306267487965279,0.0
773,47.0,female,Pink,PinkPink,familiar,deep,11.0,5.0,6.0,6.0,6.0,2959,2327,1181,705,41.1,234.34887246228266,20.0,0.4674959282426098,4784.485468479999,5.0,9.0,6.0,9.0,1.0,0.0,0.346474120062952,1.011367286364682,1,0,0,0,0.08534284714008558,0.021335711785021395,0.2762562489575213,0.0
774,12.0,male,Pink,PinkPink,familiar,deep,15.0,7.0,9.0,8.0,9.0,2480,2318,1403,187,88.19999999999993,506.2277742298333,40.0,0.5864350002050093,11550.194900680002,12.0,16.0,15.0,19.0,3.0,7.88168210976479,0.3653942516764243,1.0102586149229131,1,0,1,1,0.07901581469103577,0.02370474440731073,0.457901409381477,0.00043159257660768235
775,38.0,female,Green,GreenPink,novel,deep,14.0,,,2.0,9.0,2724,2231,1230,790,29.900000000000006,137.7782200020278,13.0,0.3874134193307786,2336.8786138933333,7.0,8.0,7.0,8.0,0.0,0.07398373983739838,0.29362867868481374,1.0113434226673776,0,0,4,3,0.09435453586066554,0.050806288540358374,0.3203633505981575,0.0
776,40.0,male,Green,GreenPink,novel,deep,25.0,3.0,7.0,3.0,7.0,2285,2068,1359,431,64.6999999999999,367.09922084680113,32.0,0.5473702546276905,6364.195735715557,6.0,13.0,7.0,20.0,1.0,9.0345842531273,0.3642764722253959,1.014579015203042,2,0,2,2,0.087169893540456,0.0163443550388355,0.39246454124793106,0.0
777,8.0,male,Green,GreenGreen,familiar,deep,9.0,8.0,7.0,5.0,8.0,3026,3025,1501,805,56.3,326.7375908583555,16.0,0.409809526368436,3686.069659722222,9.0,9.0,11.0,15.0,2.0,18.16522318454364,0.8088498527683363,1.080386957893805,2,0,3,1,0.04896895994723847,0.02754503997032164,0.3574065636299587,0.0
778,8.0,female,Pink,PinkPink,familiar,deep,13.0,3.0,9.0,3.0,9.0,2334,1886,1213,489,54.69999999999996,291.9904647726693,23.0,0.4837402750244083,4439.73956710889,9.0,9.0,11.0,12.0,2.0,19.84171475680132,0.2716506882783522,1.0068300444366893,0,0,1,1,0.07876969550326504,0.03082292432736458,0.41526550943708873,0.0005305039787798408
779,35.0,female,Green,GreenPink,novel,deep,22.0,7.0,3.0,8.0,7.0,2731,2400,1320,192,106.89999999999999,567.0345931588552,31.0,0.5328451270613015,4766.650624000001,8.0,9.0,15.0,24.0,7.0,47.0810606060606,0.2935729235770368,1.0152195108259217,1,0,2,2,0.05467038585301149,0.014108486671744901,0.3588183102540682,0.00041684035014589413
780,43.0,female,Pink,PinkPink,familiar,deep,26.0,5.0,9.0,6.0,9.0,2223,1768,1194,424,55.39999999999995,337.90152658575545,22.0,0.49042254418398823,3483.2180584799994,10.0,11.0,14.0,18.0,4.0,23.587939698492463,0.2950290770882079,1.0126512747277037,1,0,1,1,0.06510772597654026,0.02959442089842739,0.4059352358241864,0.0
781,9.0,female,Pink,PinkGreen,novel,deep,6.0,3.0,9.0,3.0,9.0,2567,2188,1280,786,40.29999999999997,237.11120431351424,24.0,0.45236839909166016,4091.458174026667,9.0,9.0,10.0,10.0,1.0,0.778125,0.24555092084386493,1.0065834749871057,0,0,0,0,0.10121832947323152,0.03795687355246182,0.3870093887064595,0.0
782,39.0,male,Green,GreenGreen,familiar,deep,24.0,6.0,8.0,6.0,8.0,2937,2937,1501,193,108.6,645.9109748609701,34.0,0.5548198469081879,9668.044640000004,14.0,16.0,22.0,29.0,8.0,31.46435709526982,0.3763622501590651,1.017163586776391,5,2,3,3,0.0526388330951001,0.02167481362739416,0.3860180421074129,0.0006811989100817438
783,11.0,male,Pink,PinkPink,familiar,deep,12.0,6.0,8.0,7.0,8.0,2379,2209,1394,400,179.89999999999992,455.9873256637973,35.0,0.5248868383374783,7999.686532,13.0,17.0,15.0,20.0,2.0,7.570301291248207,0.49398306169155864,1.0296191436766737,3,2,2,1,0.07675651938143067,0.02850956434167425,0.42542726285784993,0.0004528985507246377
784,8.0,female,Pink,PinkPink,familiar,deep,6.0,5.0,9.0,5.0,9.0,2249,1998,1334,880,28.499999999999964,159.28684692681165,11.0,0.3407728993899481,632.2082735644444,3.0,4.0,7.0,7.0,4.0,102.92653673163419,0.41229219750553114,1.0292311092097748,0,0,4,4,0.06905780491125063,0.018833946793977444,0.43440441090666065,0.0
785,14.0,male,Green,GreenGreen,familiar,deep,9.0,3.0,7.0,2.0,6.0,2868,2450,1283,345,96.19999999999999,449.80046755565155,29.0,0.5207680181134449,6265.076260435556,13.0,15.0,17.0,19.0,4.0,15.50584567420109,0.5274896252923312,1.0446231658690497,2,1,3,1,0.06447303213710416,0.028901704061460486,0.346458174884814,0.0
786,9.0,male,Pink,PinkGreen,novel,deep,9.0,2.0,8.0,3.0,8.0,1912,1635,1284,809,34.89999999999995,214.14102976361488,19.0,0.3775907056187694,2750.037103519999,8.0,10.0,9.0,13.0,1.0,23.28271028037383,0.5051859967430191,1.0348683466538051,1,1,0,0,0.08872657435603837,0.0373585576235951,0.28397241596909195,0.0
787,13.0,male,Pink,PinkPink,familiar,deep,9.0,5.0,8.0,6.0,7.0,2191,1862,1276,480,67.69999999999993,366.1685268744628,30.0,0.5175360399070471,7475.2399000000005,12.0,14.0,14.0,15.0,2.0,5.456112852664577,0.49399868392254576,1.0288453748692445,1,0,1,0,0.08192948819515883,0.03277179527806353,0.37845892488824484,0.0
788,9.0,male,Green,GreenPink,novel,deep,9.0,8.0,8.0,8.0,8.0,2718,2203,1217,674,42.19999999999999,244.80240365637354,13.0,0.3885550295924659,2817.439802160001,8.0,9.0,10.0,13.0,2.0,12.33114215283484,0.5086929238417617,1.0467461033765464,2,0,0,0,0.05310405374224984,0.03267941768753836,0.411054139815837,0.00045413260672116256
789,8.0,female,Green,GreenGreen,familiar,deep,8.0,5.0,7.0,4.0,6.0,2889,2540,1320,522,67.6,380.7102425775364,26.0,0.5036887014411596,8148.481405084443,12.0,16.0,15.0,19.0,3.0,9.215909090909092,0.3099849665261558,1.0111436377060392,1,1,0,0,0.06829340819404084,0.03152003455109577,0.31486897635585315,0.0
790,11.0,male,Green,GreenPink,novel,deep,10.0,9.0,8.0,9.0,9.0,2609,2252,1296,402,73.4,446.565492427126,29.0,0.5033617682815855,5848.203070933335,12.0,14.0,19.0,22.0,7.0,34.592592592592595,0.4184733663112778,1.0211453747878192,4,0,3,3,0.06494008267943463,0.02687175835011088,0.31195617684351934,0.0
791,8.0,male,Pink,PinkPink,familiar,deep,11.0,6.0,5.0,5.0,7.0,2127,1356,958,292,53.899999999999935,325.64619305444444,26.0,0.5120899582640308,6832.417920391113,9.0,14.0,12.0,17.0,3.0,7.40187891440501,0.3928494339164095,1.0193032097724684,2,1,1,1,0.07984125272931746,0.027637356713994504,0.3213357161901696,0.0
792,40.0,female,Pink,PinkGreen,novel,deep,20.0,5.0,7.0,5.0,8.0,2682,2576,1442,89,110.2999999999999,630.0169982209729,51.0,0.6394725683159835,12972.151828295559,16.0,19.0,19.0,25.0,3.0,8.267683772538142,0.22826846498266437,1.0064513214125586,0,0,0,0,0.08095019681058224,0.02539614017586894,0.44135174227470636,0.0
793,10.0,female,Pink,PinkPink,familiar,deep,11.0,5.0,7.0,6.0,7.0,2405,2029,1267,837,24.99999999999997,153.41357355391852,14.0,0.36104799375921015,2056.978336604445,6.0,6.0,7.0,6.0,1.0,2.886345698500395,0.4564758886687489,1.0252983688257125,0,0,1,0,0.09125659272306554,0.03910996830988523,0.4577516184020516,0.0
794,40.0,male,Green,GreenPink,novel,deep,19.0,6.0,7.0,7.0,7.0,2599,2295,1326,131,135.5,720.0163799803413,46.0,0.6015245501343086,10321.92954224,16.0,20.0,27.0,33.0,11.0,22.149321266968325,0.35101208194036615,1.0278202910395176,3,0,0,0,0.06388743545147674,0.022221716678774515,0.4962301701734622,0.014385353095030515
795,10.0,female,Pink,PinkGreen,novel,deep,10.0,9.0,9.0,9.0,9.0,2158,1570,1093,550,43.599999999999945,283.25563404807235,23.0,0.4459252704972292,4804.587598599998,9.0,12.0,12.0,14.0,3.0,7.956999085086917,0.4926158820727199,1.0273091450532896,0,0,0,0,0.08119873794318451,0.03177341919515916,0.3057476713004414,0.0
796,8.0,female,Green,GreenGreen,familiar,deep,10.0,5.0,5.0,7.0,7.0,2988,2468,1240,550,59.0,337.4047199125101,24.0,0.4300888521134875,4197.301743075557,10.0,12.0,16.0,15.0,6.0,34.82096774193548,0.46249156450732204,1.0293038358277093,1,0,2,2,0.07113119225547071,0.029637996773112796,0.3790864467161658,0.0
797,39.0,female,Pink,PinkPink,familiar,deep,22.0,4.0,6.0,,,2261,1820,1209,208,81.0999999999999,514.081633375919,33.0,0.5462020763922637,6163.08992888889,13.0,14.0,20.0,26.0,7.0,22.62531017369727,0.3145499173327655,1.0136470002975433,3,2,1,1,0.06419213964772975,0.0252878125884996,0.32813678011309894,0.0
798,44.0,male,Green,GreenPink,novel,deep,18.0,3.0,8.0,4.0,8.0,2701,2321,1290,603,54.79999999999999,330.3006994091005,18.0,0.4317280738170187,4915.445000000001,10.0,11.0,14.0,15.0,4.0,28.624031007751938,0.4793888732450055,1.0309385056013007,2,1,4,3,0.05449579741187814,0.03027544300659897,0.3639120268570722,0.0004310344827586207
799,9.0,male,Green,GreenGreen,familiar,deep,10.0,1.0,8.0,2.0,8.0,2884,2328,1212,330,76.29999999999998,440.7601760615573,35.0,0.560020419138253,7143.86709558,14.0,17.0,16.0,23.0,2.0,5.487623762376238,0.37650604521851216,1.0182370106960295,0,0,0,0,0.07940826304396395,0.03176330521758558,0.33161755366857104,0.0
800,9.0,female,Pink,PinkPink,familiar,deep,10.0,6.0,8.0,8.0,7.0,2061,1871,1363,882,35.29999999999997,211.72013009451783,13.0,0.31694715134092827,1959.1532000000002,4.0,8.0,7.0,13.0,3.0,83.4057226705796,0.5393103177506451,1.0347884774981657,1,0,1,1,0.061401813772721726,0.018892865776222068,0.3258107089607034,0.0
801,39.0,female,Green,GreenPink,novel,deep,16.0,5.0,8.0,4.0,8.0,2586,2025,1176,329,69.29999999999998,410.2768411671208,29.0,0.5329810036343328,6071.6531159999995,12.0,15.0,18.0,20.0,6.0,14.789965986394558,0.36515832235028955,1.0170172493073077,2,1,1,0,0.07068397991342446,0.0292485434124515,0.3474976757856248,0.0004940711462450593
802,11.0,female,Pink,PinkGreen,novel,deep,12.0,5.0,9.0,5.0,8.0,2171,1936,1339,533,56.89999999999993,351.41294948746054,26.0,0.5059244873146785,4502.6568720000005,9.0,10.0,12.0,16.0,3.0,11.926811053024645,0.4176492666479424,1.017362725299285,2,0,1,0,0.07398702875896085,0.025610894570409527,0.3878201802152765,0.0
803,10.0,female,Green,GreenGreen,familiar,deep,9.0,3.0,5.0,3.0,5.0,2815,2370,1264,666,46.89999999999999,285.24624510433887,23.0,0.45164431333625027,4538.033832880002,9.0,12.0,13.0,13.0,4.0,1.0039556962025316,0.45924738583763336,1.0265546591610564,0,0,2,1,0.08063208681883591,0.03155168614650101,0.30975834468897595,0.0
804,8.0,male,Pink,PinkGreen,novel,deep,14.0,1.0,7.0,1.0,7.0,2625,2182,1248,296,79.79999999999995,426.99359472092044,32.0,0.5031242784560018,7300.495498915556,10.0,13.0,12.0,15.0,2.0,24.734775641025642,0.23670480944941868,1.0090095175380167,0,0,0,0,0.07494257617825612,0.023419555055705036,0.4786217606869643,0.0018340210912425492
805,7.0,male,Pink,PinkPink,familiar,deep,10.0,9.0,9.0,9.0,9.0,3102,2770,1341,672,4059.5999999999995,308.6656485195066,23.0,0.442503652974521,5460.881753728889,5.0,10.0,6.0,11.0,1.0,4.58538404175988,0.5717455320760623,1.0450089652420687,1,0,6,5,0.07451428466471052,0.016198757535806636,0.5299139178058334,0.00036114120621162876
806,8.0,male,Green,GreenPink,novel,deep,11.0,3.0,7.0,4.0,8.0,2542,2257,1333,711,49.89999999999999,308.4936014360263,23.0,0.4473645058555516,4601.945790020001,10.0,13.0,11.0,16.0,1.0,20.670667666916728,0.47187485377273314,1.0352957103322704,1,0,0,0,0.07455584133004979,0.032415583186978174,0.33678490699281793,0.0
807,11.0,female,Green,GreenPink,novel,deep,11.0,3.0,8.0,2.0,9.0,2662,2394,1350,879,37.6,210.30755927141377,14.0,0.3904993250412021,2010.5070095999997,8.0,8.0,9.0,9.0,1.0,7.613333333333333,0.6421550315313306,1.0619927102687106,1,0,0,0,0.06656917159088994,0.03803952662336568,0.316975317980947,0.0
808,11.0,male,Green,GreenGreen,familiar,deep,12.0,5.0,7.0,6.0,7.0,2703,2496,1387,477,77.0,460.00191084700293,32.0,0.5030960833171305,6784.606863093335,13.0,14.0,19.0,20.0,6.0,18.73467916366258,0.3758324676395251,1.021582968006856,2,1,0,0,0.06956492841753266,0.028260752169622642,0.30079650933940466,0.0
809,8.0,male,Pink,PinkGreen,novel,deep,11.0,1.0,9.0,1.0,9.0,2431,2139,1321,670,52.39999999999995,296.75248683461353,25.0,0.4797315576529682,6573.06049,9.0,11.0,10.0,12.0,1.0,0.8387585162755489,0.3094528248223298,1.0169047669548101,0,0,0,0,0.08424529231976759,0.030328305235116333,0.4031109053249671,0.0
810,47.0,female,Pink,PinkPink,familiar,deep,22.0,4.0,8.0,5.0,8.0,2056,1888,1379,732,42.799999999999955,265.71290158603784,27.0,0.4956233695437595,4802.0583785,12.0,12.0,13.0,14.0,1.0,1.103698332124728,0.2995485820888449,1.0111981036260262,1,0,1,1,0.10161343253879375,0.04516152557279722,0.39665778850578365,0.0
811,21.0,male,Green,GreenPink,novel,deep,26.0,5.0,7.0,6.0,7.0,2443,1888,1161,162,88.39999999999998,471.93607045056376,26.0,0.5077815122068265,5835.315422959999,12.0,14.0,16.0,22.0,4.0,21.13608957795004,0.6189532916211233,1.0601884981949037,0,0,2,2,0.05509220766952068,0.025427172770548005,0.3652375832610464,0.0010598834128245894
812,11.0,male,Green,GreenGreen,familiar,deep,10.0,8.0,7.0,8.0,9.0,2818,2408,1283,206,267.8,811.1133826247566,43.0,0.5579890052288669,11841.420313759996,19.0,19.0,27.0,35.0,8.0,22.919719407638347,0.566761594425872,1.052598099301059,4,0,4,1,0.053013550165887206,0.023424591933764116,0.5155486320831033,0.003739094308267553
813,21.0,female,Green,GreenPink,novel,deep,24.0,5.0,8.0,,,2695,2175,1212,565,51.7,324.8286556928233,22.0,0.49506604378242935,4681.739999999999,13.0,13.0,17.0,17.0,4.0,8.387788778877887,0.4674183971956168,1.024367300342936,2,0,1,0,0.0677280147992992,0.040021099654131344,0.3147442793221763,0.0
814,39.0,female,Pink,PinkGreen,novel,deep,23.0,8.0,8.0,8.0,8.0,2173,2133,1474,779,53.89999999999993,332.02962491324257,25.0,0.47723472904182734,5139.995879999999,8.0,13.0,12.0,20.0,4.0,24.190637720488468,0.3848984853050815,1.0182852736381365,1,0,0,0,0.07529448616680622,0.02409423557337799,0.3237305229022502,0.0
815,12.0,male,Pink,PinkPink,familiar,deep,10.0,3.0,7.0,6.0,7.0,1936,1728,1340,390,78.8999999999999,532.8531182130022,23.0,0.47216449982452396,3578.3390779999977,8.0,11.0,17.0,28.0,9.0,46.27164179104478,0.7903364840244725,1.0797360804091791,4,0,7,4,0.04316386488857142,0.015013518222111798,0.5282465700739604,0.006948465547191662
816,54.0,female,Pink,PinkGreen,novel,deep,19.0,7.0,8.0,7.0,8.0,2633,2244,1280,992,26.99999999999999,88.25006829632,7.0,0.2905073875545161,344.9359949155557,1.0,2.0,2.0,4.0,1.0,71.9328125,0.8567397247544155,1.078882457294378,0,0,2,1,0.07932005192897848,0.01133143598985407,0.5546245969281014,0.0
817,14.0,female,Green,GreenPink,novel,deep,3.0,3.0,8.0,5.0,7.0,2507,2347,1406,249,145.4,549.7557597838834,37.0,0.5470228095294639,9253.375897457776,15.0,16.0,16.0,24.0,1.0,2.852773826458037,0.5802279889858075,1.0598489286951913,3,0,2,2,0.06730261455477103,0.027284843738420692,0.32331791938741977,0.0
818,,,Green,GreenGreen,familiar,deep,,5.0,8.0,2.0,7.0,2942,2339,1194,598,44.60000000000001,266.94847202230284,22.0,0.4614253110653399,5136.1969329644435,8.0,12.0,9.0,14.0,1.0,8.110552763819095,0.2731367154358545,1.0064373267619857,1,0,3,3,0.0824129085037878,0.029968330365013743,0.3379197808316678,0.000427715996578272
819,56.0,male,Pink,PinkGreen,novel,shallow,10.0,1.0,8.0,1.0,7.0,2856,2728,1434,493,72.19999999999996,373.7857100329038,26.0,0.5024138942625419,5109.104698611112,3.0,8.0,6.0,13.0,3.0,13.868200836820083,0.38065567443997145,1.0181329577710625,2,0,1,1,0.06955857140100744,0.00802598900780855,0.45489664121966256,0.0
820,32.0,male,Green,GreenGreen,familiar,deep,28.0,6.0,7.0,6.0,7.0,2815,2423,1293,1,473.90000000000003,652.1892999523352,46.0,0.6188684901478098,11227.33449448,17.0,19.0,23.0,30.0,6.0,10.692962103634958,0.3370976161547156,1.0286835106728667,1,0,1,0,0.07053166926130477,0.026066051683525677,0.3512214140244631,0.00041288191577208916
821,10.0,male,Pink,PinkPink,familiar,deep,10.0,7.0,8.0,7.0,8.0,2016,1861,1386,663,54.49999999999993,338.5493205209011,27.0,0.48417743905459,6162.778921666666,11.0,13.0,14.0,14.0,3.0,9.635642135642136,0.4709298094179449,1.024556421149085,2,0,2,1,0.0797520430951008,0.03249157311281885,0.313537824114507,0.0
822,13.0,male,Green,GreenPink,novel,deep,10.0,8.0,7.0,9.0,8.0,2471,2249,1367,337,74.80000000000001,494.96525342697754,32.0,0.5444246541468749,8162.502989555556,14.0,16.0,18.0,21.0,4.0,13.643745427944404,0.4480216585920593,1.0337580337712884,2,0,1,0,0.06465100282988041,0.028284813738072682,0.3289178067133891,0.0013345195729537367
823,44.0,male,Pink,PinkGreen,novel,deep,17.0,6.0,9.0,6.0,9.0,2329,1856,1197,122,88.09999999999992,511.04874489100587,38.0,0.5905720631172413,8705.584029119998,13.0,16.0,18.0,23.0,5.0,8.746867167919799,0.2591956658853085,1.0121308549961823,1,0,1,1,0.07435689918014468,0.02543788656162844,0.4093316704193632,0.0
824,9.0,male,Green,GreenGreen,familiar,deep,9.0,1.0,7.0,1.0,5.0,3062,2637,1293,830,36.5,216.67980538058845,17.0,0.3987537491894052,4082.345498177778,9.0,9.0,11.0,11.0,2.0,11.283836040216551,0.38432977949511454,1.020771139089828,1,0,2,0,0.07845678082523776,0.041535942789831755,0.3278813431916422,0.00037936267071320183
825,9.0,female,Pink,PinkPink,familiar,deep,12.0,7.0,8.0,7.0,8.0,3066,2780,1362,331,85.79999999999995,431.19700218679475,31.0,0.5464497060955605,8094.239868777777,10.0,11.0,15.0,13.0,5.0,9.252569750367106,0.6479975489373214,1.0608284407972872,1,0,1,0,0.07189289313883213,0.023191255851236173,0.48488500057375217,0.0007196833393306944
826,12.0,female,Pink,PinkGreen,novel,shallow,15.0,6.0,7.0,7.0,7.0,2153,1913,1334,501,57.899999999999935,369.94985899566166,26.0,0.51446613918111,5251.254933333333,12.0,13.0,16.0,17.0,4.0,11.74062968515742,0.4083344870883025,1.0268738482445983,2,0,0,0,0.07027979432289741,0.032436828149029574,0.35683213396434704,0.0
827,40.0,female,Green,GreenPink,novel,shallow,19.0,5.0,9.0,6.0,9.0,2596,2302,1332,247,92.6,541.3645424837969,47.0,0.6242045096839228,11218.756485499998,17.0,18.0,19.0,23.0,2.0,7.253003003003003,0.21342983404032675,1.0046823727978902,0,0,0,0,0.08681765485482773,0.03140213047940577,0.29518022661937854,0.0
829,43.0,male,Green,GreenGreen,familiar,shallow,13.0,6.0,8.0,6.0,8.0,2877,2621,1368,691,52.8,308.09789696813647,22.0,0.48385505383007654,4931.690784817779,10.0,14.0,11.0,17.0,1.0,13.14108187134503,0.2620459323729141,1.0078811356743338,1,0,0,0,0.07140587526397574,0.03245721602907988,0.3295340189709333,0.0
830,9.0,male,Green,GreenGreen,familiar,shallow,10.0,2.0,7.0,2.0,8.0,3054,2359,1160,304,75.39999999999999,443.2939936833053,24.0,0.4829884609982921,6110.687280175557,9.0,11.0,15.0,19.0,6.0,35.085344827586205,0.3632206851967271,1.019175971262937,1,0,1,0,0.05414014252840497,0.020302553448151864,0.36623084336616085,0.00042408821034775233
831,8.0,male,Pink,PinkPink,familiar,shallow,7.0,7.0,5.0,9.0,6.0,2148,1757,1228,502,53.99999999999994,332.6037147355903,20.0,0.45693709226841944,4071.6798333733336,8.0,12.0,12.0,20.0,4.0,36.36482084690554,0.5124384646921877,1.0371340860265552,4,0,1,1,0.06013161944357532,0.024052647777430127,0.35869320841214036,0.0
832,45.0,female,Pink,PinkGreen,novel,shallow,17.0,7.0,7.0,7.0,7.0,2263,2006,1331,321,76.4999999999999,478.0503606695099,35.0,0.5673904957041453,8746.340145119997,14.0,15.0,18.0,21.0,4.0,14.040570999248684,0.2521507028097973,1.005850745758424,0,0,1,0,0.07321404370657199,0.029285617482628794,0.38532173211064763,0.0
833,8.0,male,Pink,PinkPink,familiar,shallow,11.0,3.0,9.0,3.0,9.0,2921,2794,1436,798,1023.1999999999999,252.87532446931695,21.0,0.44023839835244666,5106.902644444445,6.0,8.0,8.0,9.0,2.0,20.578690807799443,0.40059637548917465,1.0191102849057285,0,0,2,2,0.08304487614230652,0.023727107469230437,0.5707723110682398,0.0010741138560687433
834,15.0,male,Green,GreenPink,novel,shallow,12.0,5.0,7.0,5.0,7.0,2906,2432,1257,352,205.60000000000002,466.84077259273374,41.0,0.5616267225737865,9628.406257833332,12.0,16.0,12.0,18.0,0.0,17.389817024661895,0.3458379975455204,1.0147945562848157,0,0,0,0,0.08782437697610423,0.02570469570032319,0.3841196107360493,0.0
835,47.0,female,Green,GreenGreen,familiar,shallow,25.0,7.0,8.0,7.0,7.0,2884,2523,1314,544,60.800000000000004,376.26739590686395,28.0,0.5000469243870627,6067.494971960002,11.0,13.0,15.0,17.0,4.0,13.947488584474886,0.38420535857686827,1.0178801218222993,3,2,1,1,0.07441516406840293,0.02923452874115829,0.3588288789750032,0.0
836,73.0,female,Pink,PinkGreen,novel,shallow,12.0,5.0,7.0,3.0,7.0,2963,2782,1410,1138,23.19999999999999,81.65529336528992,6.0,0.23347827007321711,198.0469761777778,2.0,2.0,3.0,3.0,1.0,20.4822695035461,0.7341535216620712,1.0455351716821082,1,0,2,2,0.07347962088824585,0.024493206962748617,0.5284297433706462,0.001438331535418914
837,41.0,female,Pink,PinkPink,familiar,shallow,18.0,7.0,8.0,6.0,7.0,2117,1857,1317,798,40.29999999999995,238.8534095933813,17.0,0.38967289919430786,2653.304684053334,7.0,9.0,10.0,10.0,3.0,17.54290053151101,0.4559962164196579,1.0279189359150802,1,0,1,1,0.07117336122159788,0.029306678150069716,0.361840282078525,0.0
838,9.0,male,Pink,PinkGreen,novel,shallow,10.0,5.0,3.0,5.0,3.0,2063,1538,1120,154,73.29999999999994,441.8760875755337,34.0,0.5417645089095424,5376.605000248887,10.0,13.0,15.0,24.0,5.0,25.24732142857143,0.25032815521571483,1.011304186437184,0,0,1,1,0.07694464795900069,0.02263077881147079,0.34156176694999013,0.0
840,63.0,female,Green,GreenGreen,familiar,shallow,21.0,7.0,8.0,8.0,8.0,3064,2670,1309,357,80.5,486.9428810031827,25.0,0.501227485144291,4541.4376726400005,12.0,13.0,21.0,23.0,9.0,31.007639419404125,0.4071164643731289,1.0213521433092598,2,1,1,0,0.05134072388222592,0.024643547463468446,0.3275036287183262,0.0003746721618583739
841,11.0,male,Pink,PinkGreen,novel,shallow,16.0,8.0,8.0,8.0,8.0,2256,2138,1423,757,55.399999999999956,314.1276782459777,24.0,0.4559504226075219,4216.110625833333,10.0,12.0,12.0,14.0,2.0,8.486999297259311,0.4881158127008427,1.0307991618902257,3,0,0,0,0.07640205452130455,0.031834189383876894,0.36901011118354354,0.0
843,,,Green,GreenGreen,familiar,shallow,,,,5.0,8.0,2895,2630,1364,293,84.79999999999998,529.4404419450648,32.0,0.5530755684879788,7401.156950151109,14.0,15.0,17.0,22.0,3.0,19.12683284457478,0.5215474334059875,1.037901720021895,3,0,1,1,0.06044117045996337,0.026443012076233972,0.3495767989405571,0.0
844,65.0,male,Pink,PinkPink,familiar,shallow,8.0,5.0,7.0,3.0,7.0,2429,1423,880,467,36.299999999999955,225.68025073603187,14.0,0.3666070225826568,1919.98752,6.0,8.0,9.0,14.0,3.0,15.070454545454545,0.41219186036768124,1.0170738027305184,2,1,0,0,0.06203467053204924,0.026586287370878245,0.3179396214060077,0.0
845,66.0,female,Green,GreenPink,novel,shallow,12.0,3.0,7.0,3.0,7.0,3300,3120,1420,1224,14.2,63.90265431855383,6.0,0.25892426344979913,293.3115933333333,3.0,4.0,3.0,4.0,0.0,78.37605633802816,0.8496385490151375,1.075151790293523,0,0,2,2,0.09389281343604422,0.04694640671802211,0.4009366916386187,0.0
846,34.0,female,Pink,PinkGreen,novel,shallow,14.0,3.0,6.0,3.0,6.0,2491,2360,1423,457,72.39999999999995,411.22906937746626,35.0,0.5541320330483215,10771.178478000003,13.0,13.0,13.0,15.0,0.0,1.4349964862965565,0.3046244124787948,1.0113559074187988,0,0,0,0,0.08511071469967892,0.031612551174166455,0.422000712098322,0.0
848,38.0,male,Green,GreenPink,novel,shallow,24.0,3.0,8.0,3.0,8.0,2472,2215,1345,434,72.1,437.60410117794817,29.0,0.5184366076515444,6969.766480897777,12.0,14.0,16.0,18.0,4.0,7.7115241635687735,0.6291308203994318,1.0532668413788016,2,1,3,1,0.06626994564707561,0.027422046474651976,0.29280946764935334,0.0
849,10.0,male,Pink,PinkPink,familiar,shallow,11.0,5.0,7.0,6.0,8.0,2253,2109,1406,392,190.29999999999995,469.9610498371944,36.0,0.5442926657790728,7439.714081991108,13.0,14.0,14.0,20.0,1.0,7.17425320056899,0.6085971096248901,1.0531615119108617,2,0,4,4,0.07660209290210593,0.027661866881316027,0.35836083569819416,0.0
